========== TABLE VIEW (ASC SYMBOL LIST) ==========

Total Lines in File     : 2176
Parsed Table Entries    : 1844
Other Tags Entries      : 309
Unparsed Lines          : 23

========== ADDRESS COUNTS ==========
Addresses starting with IW   : 1480
Addresses starting with I    : 257
Addresses starting with QW   : 26
Addresses starting with Q    : 81

========== TYPE COUNTS ==========
Total BOOL Tags : 338
Total WORD Tags : 306

====================================

---- PARSED SYMBOL TABLE DATA ----

Line   Block    SymbolName                          Address      Type2  Comment
1273   126      G01NHB03HT003-BA01;XQ13             IW7295       INT    Cell Voltage 13 - Stack Gourp 3 Stack 3 - Process Value
1274   126      G01NHB03HT003-BA01;XQ14             IW7297       INT    Cell Voltage 14 - Stack Gourp 3 Stack 3 - Process Value
1275   126      G01NHB03HT003-BA01;XQ15             IW7299       INT    Cell Voltage 15 - Stack Gourp 3 Stack 3 - Process Value
1276   126      G01NHB03HT003-BA01;XQ16             IW7301       INT    Cell Voltage 16 - Stack Gourp 3 Stack 3 - Process Value
1277   126      G01NHB03HT003-BA01;XQ17             IW7303       INT    Cell Voltage 17 - Stack Gourp 3 Stack 3 - Process Value
1278   126      G01NHB03HT003-BA01;XQ18             IW7305       INT    Cell Voltage 18 - Stack Gourp 3 Stack 3 - Process Value
1279   126      G01NHB03HT003-BA01;XQ19             IW7307       INT    Cell Voltage 19 - Stack Gourp 3 Stack 3 - Process Value
1280   126      G01NHB03HT003-BA01;XQ20             IW7309       INT    Cell Voltage 20 - Stack Gourp 3 Stack 3 - Process Value
1281   126      Cable_Break_SG3_S3_Mod3             IW7313       WORD   Cable break Stack Group 3 Stack 3 Module 3
1282   126      G01NHB03HT003-BA01;XQ21             IW7315       INT    Cell Voltage 21 - Stack Gourp 3 Stack 3 - Process Value
1283   126      G01NHB03HT003-BA01;XQ22             IW7317       INT    Cell Voltage 22 - Stack Gourp 3 Stack 3 - Process Value
1284   126      G01NHB03HT003-BA01;XQ23             IW7319       INT    Cell Voltage 23 - Stack Gourp 3 Stack 3 - Process Value
1285   126      G01NHB03HT003-BA01;XQ24             IW7321       INT    Cell Voltage 24 - Stack Gourp 3 Stack 3 - Process Value
1286   126      G01NHB03HT003-BA01;XQ25             IW7323       INT    Cell Voltage 25 - Stack Gourp 3 Stack 3 - Process Value
1287   126      G01NHB03HT003-BA01;XQ26             IW7325       INT    Cell Voltage 26 - Stack Gourp 3 Stack 3 - Process Value
1288   126      G01NHB03HT003-BA01;XQ27             IW7327       INT    Cell Voltage 27 - Stack Gourp 3 Stack 3 - Process Value
1289   126      G01NHB03HT003-BA01;XQ28             IW7329       INT    Cell Voltage 28 - Stack Gourp 3 Stack 3 - Process Value
1290   126      G01NHB03HT003-BA01;XQ29             IW7331       INT    Cell Voltage 29 - Stack Gourp 3 Stack 3 - Process Value
1291   126      G01NHB03HT003-BA01;XQ30             IW7333       INT    Cell Voltage 30 - Stack Gourp 3 Stack 3 - Process Value
1292   126      Cable_Break_SG3_S3_Mod4             IW7337       WORD   Cable break Stack Group 3 Stack 3 Module 4
1293   126      G01NHB03HT003-BA01;XQ31             IW7339       INT    Cell Voltage 31 - Stack Gourp 3 Stack 3 - Process Value
1294   126      G01NHB03HT003-BA01;XQ32             IW7341       INT    Cell Voltage 32 - Stack Gourp 3 Stack 3 - Process Value
1295   126      G01NHB03HT003-BA01;XQ33             IW7343       INT    Cell Voltage 33 - Stack Gourp 3 Stack 3 - Process Value
1296   126      G01NHB03HT003-BA01;XQ34             IW7345       INT    Cell Voltage 34 - Stack Gourp 3 Stack 3 - Process Value
1297   126      G01NHB03HT003-BA01;XQ35             IW7347       INT    Cell Voltage 35 - Stack Gourp 3 Stack 3 - Process Value
1298   126      G01NHB03HT003-BA01;XQ36             IW7349       INT    Cell Voltage 36 - Stack Gourp 3 Stack 3 - Process Value
1299   126      G01NHB03HT003-BA01;XQ37             IW7351       INT    Cell Voltage 37 - Stack Gourp 3 Stack 3 - Process Value
1300   126      G01NHB03HT003-BA01;XQ38             IW7353       INT    Cell Voltage 38 - Stack Gourp 3 Stack 3 - Process Value
1301   126      G01NHB03HT003-BA01;XQ39             IW7355       INT    Cell Voltage 39 - Stack Gourp 3 Stack 3 - Process Value
1302   126      G01NHB03HT003-BA01;XQ40             IW7357       INT    Cell Voltage 40 - Stack Gourp 3 Stack 3 - Process Value
1303   126      Cable_Break_SG3_S3_Mod5             IW7361       WORD   Cable break Stack Group 3 Stack 3 Module 5
1304   126      G01NHB03HT003-BA01;XQ41             IW7363       INT    Cell Voltage 41 - Stack Gourp 3 Stack 3 - Process Value
1305   126      G01NHB03HT003-BA01;XQ42             IW7365       INT    Cell Voltage 42 - Stack Gourp 3 Stack 3 - Process Value
1306   126      G01NHB03HT003-BA01;XQ43             IW7367       INT    Cell Voltage 43 - Stack Gourp 3 Stack 3 - Process Value
1307   126      G01NHB03HT003-BA01;XQ44             IW7369       INT    Cell Voltage 44 - Stack Gourp 3 Stack 3 - Process Value
1308   126      G01NHB03HT003-BA01;XQ45             IW7371       INT    Cell Voltage 45 - Stack Gourp 3 Stack 3 - Process Value
1309   126      G01NHB03HT003-BA01;XQ46             IW7373       INT    Cell Voltage 46 - Stack Gourp 3 Stack 3 - Process Value
1310   126      G01NHB03HT003-BA01;XQ47             IW7375       INT    Cell Voltage 47 - Stack Gourp 3 Stack 3 - Process Value
1311   126      G01NHB03HT003-BA01;XQ48             IW7377       INT    Cell Voltage 48 - Stack Gourp 3 Stack 3 - Process Value
1312   126      G01NHB03HT003-BA01;XQ49             IW7379       INT    Cell Voltage 49 - Stack Gourp 3 Stack 3 - Process Value
1313   126      G01NHB03HT003-BA01;XQ50             IW7381       INT    Cell Voltage 50 - Stack Gourp 3 Stack 3 - Process Value
1314   126      Cable_Break_SG3_S4_Mod1             IW7385       WORD   Cable break Stack Group 3 Stack 4 Module 1
1315   126      G01NHB03HT004-BA01;XQ01             IW7387       INT    Cell Voltage 01 - Stack Gourp 3 Stack 4 - Process Value
1316   126      G01NHB03HT004-BA01;XQ02             IW7389       INT    Cell Voltage 02 - Stack Gourp 3 Stack 4 - Process Value
1317   126      G01NHB03HT004-BA01;XQ03             IW7391       INT    Cell Voltage 03 - Stack Gourp 3 Stack 4 - Process Value
1318   126      G01NHB03HT004-BA01;XQ04             IW7393       INT    Cell Voltage 04 - Stack Gourp 3 Stack 4 - Process Value
1319   126      G01NHB03HT004-BA01;XQ05             IW7395       INT    Cell Voltage 05 - Stack Gourp 3 Stack 4 - Process Value
1320   126      G01NHB03HT004-BA01;XQ06             IW7397       INT    Cell Voltage 06 - Stack Gourp 3 Stack 4 - Process Value
1321   126      G01NHB03HT004-BA01;XQ07             IW7399       INT    Cell Voltage 07 - Stack Gourp 3 Stack 4 - Process Value
1322   126      G01NHB03HT004-BA01;XQ08             IW7401       INT    Cell Voltage 08 - Stack Gourp 3 Stack 4 - Process Value
1323   126      G01NHB03HT004-BA01;XQ09             IW7403       INT    Cell Voltage 09 - Stack Gourp 3 Stack 4 - Process Value
1324   126      G01NHB03HT004-BA01;XQ10             IW7405       INT    Cell Voltage 10 - Stack Gourp 3 Stack 4 - Process Value
1325   126      Cable_Break_SG3_S4_Mod2             IW7409       WORD   Cable break Stack Group 3 Stack 4 Module 2
1326   126      G01NHB03HT004-BA01;XQ11             IW7411       INT    Cell Voltage 11 - Stack Gourp 3 Stack 4 - Process Value
1327   126      G01NHB03HT004-BA01;XQ12             IW7413       INT    Cell Voltage 12 - Stack Gourp 3 Stack 4 - Process Value
1328   126      G01NHB03HT004-BA01;XQ13             IW7415       INT    Cell Voltage 13 - Stack Gourp 3 Stack 4 - Process Value
1329   126      G01NHB03HT004-BA01;XQ14             IW7417       INT    Cell Voltage 14 - Stack Gourp 3 Stack 4 - Process Value
1330   126      G01NHB03HT004-BA01;XQ15             IW7419       INT    Cell Voltage 15 - Stack Gourp 3 Stack 4 - Process Value
1331   126      G01NHB03HT004-BA01;XQ16             IW7421       INT    Cell Voltage 16 - Stack Gourp 3 Stack 4 - Process Value
1332   126      G01NHB03HT004-BA01;XQ17             IW7423       INT    Cell Voltage 17 - Stack Gourp 3 Stack 4 - Process Value
1333   126      G01NHB03HT004-BA01;XQ18             IW7425       INT    Cell Voltage 18 - Stack Gourp 3 Stack 4 - Process Value
1334   126      G01NHB03HT004-BA01;XQ19             IW7427       INT    Cell Voltage 19 - Stack Gourp 3 Stack 4 - Process Value
1335   126      G01NHB03HT004-BA01;XQ20             IW7429       INT    Cell Voltage 20 - Stack Gourp 3 Stack 4 - Process Value
1336   126      Cable_Break_SG3_S4_Mod3             IW7433       WORD   Cable break Stack Group 3 Stack 4 Module 3
1337   126      G01NHB03HT004-BA01;XQ21             IW7435       INT    Cell Voltage 21 - Stack Gourp 3 Stack 4 - Process Value
1338   126      G01NHB03HT004-BA01;XQ22             IW7437       INT    Cell Voltage 22 - Stack Gourp 3 Stack 4 - Process Value
1339   126      G01NHB03HT004-BA01;XQ23             IW7439       INT    Cell Voltage 23 - Stack Gourp 3 Stack 4 - Process Value
1340   126      G01NHB03HT004-BA01;XQ24             IW7441       INT    Cell Voltage 24 - Stack Gourp 3 Stack 4 - Process Value
1341   126      G01NHB03HT004-BA01;XQ25             IW7443       INT    Cell Voltage 25 - Stack Gourp 3 Stack 4 - Process Value
1342   126      G01NHB03HT004-BA01;XQ26             IW7445       INT    Cell Voltage 26 - Stack Gourp 3 Stack 4 - Process Value
1343   126      G01NHB03HT004-BA01;XQ27             IW7447       INT    Cell Voltage 27 - Stack Gourp 3 Stack 4 - Process Value
1344   126      G01NHB03HT004-BA01;XQ28             IW7449       INT    Cell Voltage 28 - Stack Gourp 3 Stack 4 - Process Value
1345   126      G01NHB03HT004-BA01;XQ29             IW7451       INT    Cell Voltage 29 - Stack Gourp 3 Stack 4 - Process Value
1346   126      G01NHB03HT004-BA01;XQ30             IW7453       INT    Cell Voltage 30 - Stack Gourp 3 Stack 4 - Process Value
1347   126      Cable_Break_SG3_S4_Mod4             IW7457       WORD   Cable break Stack Group 3 Stack 4 Module 4
1348   126      G01NHB03HT004-BA01;XQ31             IW7459       INT    Cell Voltage 31 - Stack Gourp 3 Stack 4 - Process Value
1349   126      G01NHB03HT004-BA01;XQ32             IW7461       INT    Cell Voltage 32 - Stack Gourp 3 Stack 4 - Process Value
1350   126      G01NHB03HT004-BA01;XQ33             IW7463       INT    Cell Voltage 33 - Stack Gourp 3 Stack 4 - Process Value
1351   126      G01NHB03HT004-BA01;XQ34             IW7465       INT    Cell Voltage 34 - Stack Gourp 3 Stack 4 - Process Value
1352   126      G01NHB03HT004-BA01;XQ35             IW7467       INT    Cell Voltage 35 - Stack Gourp 3 Stack 4 - Process Value
1353   126      G01NHB03HT004-BA01;XQ36             IW7469       INT    Cell Voltage 36 - Stack Gourp 3 Stack 4 - Process Value
1354   126      G01NHB03HT004-BA01;XQ37             IW7471       INT    Cell Voltage 37 - Stack Gourp 3 Stack 4 - Process Value
1355   126      G01NHB03HT004-BA01;XQ38             IW7473       INT    Cell Voltage 38 - Stack Gourp 3 Stack 4 - Process Value
1356   126      G01NHB03HT004-BA01;XQ39             IW7475       INT    Cell Voltage 39 - Stack Gourp 3 Stack 4 - Process Value
1357   126      G01NHB03HT004-BA01;XQ40             IW7477       INT    Cell Voltage 40 - Stack Gourp 3 Stack 4 - Process Value
1358   126      Cable_Break_SG3_S4_Mod5             IW7481       WORD   Cable break Stack Group 3 Stack 4 Module 5
1359   126      G01NHB03HT004-BA01;XQ41             IW7483       INT    Cell Voltage 41 - Stack Gourp 3 Stack 4 - Process Value
1360   126      G01NHB03HT004-BA01;XQ42             IW7485       INT    Cell Voltage 42 - Stack Gourp 3 Stack 4 - Process Value
1361   126      G01NHB03HT004-BA01;XQ43             IW7487       INT    Cell Voltage 43 - Stack Gourp 3 Stack 4 - Process Value
1362   126      G01NHB03HT004-BA01;XQ44             IW7489       INT    Cell Voltage 44 - Stack Gourp 3 Stack 4 - Process Value
1363   126      G01NHB03HT004-BA01;XQ45             IW7491       INT    Cell Voltage 45 - Stack Gourp 3 Stack 4 - Process Value
1364   126      G01NHB03HT004-BA01;XQ46             IW7493       INT    Cell Voltage 46 - Stack Gourp 3 Stack 4 - Process Value
1365   126      G01NHB03HT004-BA01;XQ47             IW7495       INT    Cell Voltage 47 - Stack Gourp 3 Stack 4 - Process Value
1366   126      G01NHB03HT004-BA01;XQ48             IW7497       INT    Cell Voltage 48 - Stack Gourp 3 Stack 4 - Process Value
1367   126      G01NHB03HT004-BA01;XQ49             IW7499       INT    Cell Voltage 49 - Stack Gourp 3 Stack 4 - Process Value
1368   126      G01NHB03HT004-BA01;XQ50             IW7501       INT    Cell Voltage 50 - Stack Gourp 3 Stack 4 - Process Value
1369   126      Cable_Break_SG4_S1_Mod1             IW8025       WORD   Cable break Stack Group 4 Stack 1 Module 1
1370   126      G01NHB04HT001-BA01;XQ01             IW8027       INT    Cell Voltage 01 - Stack Gourp 4 Stack 1 - Process Value
1371   126      G01NHB04HT001-BA01;XQ02             IW8029       INT    Cell Voltage 02 - Stack Gourp 4 Stack 1 - Process Value
1372   126      G01NHB04HT001-BA01;XQ03             IW8031       INT    Cell Voltage 03 - Stack Gourp 4 Stack 1 - Process Value
1373   126      G01NHB04HT001-BA01;XQ04             IW8033       INT    Cell Voltage 04 - Stack Gourp 4 Stack 1 - Process Value
1374   126      G01NHB04HT001-BA01;XQ05             IW8035       INT    Cell Voltage 05 - Stack Gourp 4 Stack 1 - Process Value
1375   126      G01NHB04HT001-BA01;XQ06             IW8037       INT    Cell Voltage 06 - Stack Gourp 4 Stack 1 - Process Value
1376   126      G01NHB04HT001-BA01;XQ07             IW8039       INT    Cell Voltage 07 - Stack Gourp 4 Stack 1 - Process Value
1377   126      G01NHB04HT001-BA01;XQ08             IW8041       INT    Cell Voltage 08 - Stack Gourp 4 Stack 1 - Process Value
1378   126      G01NHB04HT001-BA01;XQ09             IW8043       INT    Cell Voltage 09 - Stack Gourp 4 Stack 1 - Process Value
1379   126      G01NHB04HT001-BA01;XQ10             IW8045       INT    Cell Voltage 10 - Stack Gourp 4 Stack 1 - Process Value
1380   126      Cable_Break_SG4_S1_Mod2             IW8049       WORD   Cable break Stack Group 4 Stack 1 Module 2
1381   126      G01NHB04HT001-BA01;XQ11             IW8051       INT    Cell Voltage 11 - Stack Gourp 4 Stack 1 - Process Value
1382   126      G01NHB04HT001-BA01;XQ12             IW8053       INT    Cell Voltage 12 - Stack Gourp 4 Stack 1 - Process Value
1383   126      G01NHB04HT001-BA01;XQ13             IW8055       INT    Cell Voltage 13 - Stack Gourp 4 Stack 1 - Process Value
1384   126      G01NHB04HT001-BA01;XQ14             IW8057       INT    Cell Voltage 14 - Stack Gourp 4 Stack 1 - Process Value
1385   126      G01NHB04HT001-BA01;XQ15             IW8059       INT    Cell Voltage 15 - Stack Gourp 4 Stack 1 - Process Value
1386   126      G01NHB04HT001-BA01;XQ16             IW8061       INT    Cell Voltage 16 - Stack Gourp 4 Stack 1 - Process Value
1387   126      G01NHB04HT001-BA01;XQ17             IW8063       INT    Cell Voltage 17 - Stack Gourp 4 Stack 1 - Process Value
1388   126      G01NHB04HT001-BA01;XQ18             IW8065       INT    Cell Voltage 18 - Stack Gourp 4 Stack 1 - Process Value
1389   126      G01NHB04HT001-BA01;XQ19             IW8067       INT    Cell Voltage 19 - Stack Gourp 4 Stack 1 - Process Value
1390   126      G01NHB04HT001-BA01;XQ20             IW8069       INT    Cell Voltage 20 - Stack Gourp 4 Stack 1 - Process Value
1391   126      Cable_Break_SG4_S1_Mod3             IW8073       WORD   Cable break Stack Group 4 Stack 1 Module 3
1392   126      G01NHB04HT001-BA01;XQ21             IW8075       INT    Cell Voltage 21 - Stack Gourp 4 Stack 1 - Process Value
1393   126      G01NHB04HT001-BA01;XQ22             IW8077       INT    Cell Voltage 22 - Stack Gourp 4 Stack 1 - Process Value
1394   126      G01NHB04HT001-BA01;XQ23             IW8079       INT    Cell Voltage 23 - Stack Gourp 4 Stack 1 - Process Value
1395   126      G01NHB04HT001-BA01;XQ24             IW8081       INT    Cell Voltage 24 - Stack Gourp 4 Stack 1 - Process Value
1396   126      G01NHB04HT001-BA01;XQ25             IW8083       INT    Cell Voltage 25 - Stack Gourp 4 Stack 1 - Process Value
1397   126      G01NHB04HT001-BA01;XQ26             IW8085       INT    Cell Voltage 26 - Stack Gourp 4 Stack 1 - Process Value
1398   126      G01NHB04HT001-BA01;XQ27             IW8087       INT    Cell Voltage 27 - Stack Gourp 4 Stack 1 - Process Value
1399   126      G01NHB04HT001-BA01;XQ28             IW8089       INT    Cell Voltage 28 - Stack Gourp 4 Stack 1 - Process Value
1400   126      G01NHB04HT001-BA01;XQ29             IW8091       INT    Cell Voltage 29 - Stack Gourp 4 Stack 1 - Process Value
1401   126      G01NHB04HT001-BA01;XQ30             IW8093       INT    Cell Voltage 30 - Stack Gourp 4 Stack 1 - Process Value
1402   126      Cable_Break_SG4_S1_Mod4             IW8097       WORD   Cable break Stack Group 4 Stack 1 Module 4
1403   126      G01NHB04HT001-BA01;XQ31             IW8099       INT    Cell Voltage 31 - Stack Gourp 4 Stack 1 - Process Value
1404   126      G01NHB04HT001-BA01;XQ32             IW8101       INT    Cell Voltage 32 - Stack Gourp 4 Stack 1 - Process Value
1405   126      G01NHB04HT001-BA01;XQ33             IW8103       INT    Cell Voltage 33 - Stack Gourp 4 Stack 1 - Process Value
1406   126      G01NHB04HT001-BA01;XQ34             IW8105       INT    Cell Voltage 34 - Stack Gourp 4 Stack 1 - Process Value
1407   126      G01NHB04HT001-BA01;XQ35             IW8107       INT    Cell Voltage 35 - Stack Gourp 4 Stack 1 - Process Value
1408   126      G01NHB04HT001-BA01;XQ36             IW8109       INT    Cell Voltage 36 - Stack Gourp 4 Stack 1 - Process Value
1409   126      G01NHB04HT001-BA01;XQ37             IW8111       INT    Cell Voltage 37 - Stack Gourp 4 Stack 1 - Process Value
1410   126      G01NHB04HT001-BA01;XQ38             IW8113       INT    Cell Voltage 38 - Stack Gourp 4 Stack 1 - Process Value
1411   126      G01NHB04HT001-BA01;XQ39             IW8115       INT    Cell Voltage 39 - Stack Gourp 4 Stack 1 - Process Value
1412   126      G01NHB04HT001-BA01;XQ40             IW8117       INT    Cell Voltage 40 - Stack Gourp 4 Stack 1 - Process Value
1413   126      Cable_Break_SG4_S1_Mod5             IW8121       WORD   Cable break Stack Group 4 Stack 1 Module 5
1414   126      G01NHB04HT001-BA01;XQ41             IW8123       INT    Cell Voltage 41 - Stack Gourp 4 Stack 1 - Process Value
1415   126      G01NHB04HT001-BA01;XQ42             IW8125       INT    Cell Voltage 42 - Stack Gourp 4 Stack 1 - Process Value
1416   126      G01NHB04HT001-BA01;XQ43             IW8127       INT    Cell Voltage 43 - Stack Gourp 4 Stack 1 - Process Value
1417   126      G01NHB04HT001-BA01;XQ44             IW8129       INT    Cell Voltage 44 - Stack Gourp 4 Stack 1 - Process Value
1418   126      G01NHB04HT001-BA01;XQ45             IW8131       INT    Cell Voltage 45 - Stack Gourp 4 Stack 1 - Process Value
1419   126      G01NHB04HT001-BA01;XQ46             IW8133       INT    Cell Voltage 46 - Stack Gourp 4 Stack 1 - Process Value
1420   126      G01NHB04HT001-BA01;XQ47             IW8135       INT    Cell Voltage 47 - Stack Gourp 4 Stack 1 - Process Value
1421   126      G01NHB04HT001-BA01;XQ48             IW8137       INT    Cell Voltage 48 - Stack Gourp 4 Stack 1 - Process Value
1422   126      G01NHB04HT001-BA01;XQ49             IW8139       INT    Cell Voltage 49 - Stack Gourp 4 Stack 1 - Process Value
1423   126      G01NHB04HT001-BA01;XQ50             IW8141       INT    Cell Voltage 50 - Stack Gourp 4 Stack 1 - Process Value
1425   126      G01NHB04HT002-BA01;XQ01             IW8147       INT    Cell Voltage 01 - Stack Gourp 4 Stack 2 - Process Value
1426   126      G01NHB04HT002-BA01;XQ02             IW8149       INT    Cell Voltage 02 - Stack Gourp 4 Stack 2 - Process Value
1427   126      G01NHB04HT002-BA01;XQ03             IW8151       INT    Cell Voltage 03 - Stack Gourp 4 Stack 2 - Process Value
1428   126      G01NHB04HT002-BA01;XQ04             IW8153       INT    Cell Voltage 04 - Stack Gourp 4 Stack 2 - Process Value
1429   126      G01NHB04HT002-BA01;XQ05             IW8155       INT    Cell Voltage 05 - Stack Gourp 4 Stack 2 - Process Value
1430   126      G01NHB04HT002-BA01;XQ06             IW8157       INT    Cell Voltage 06 - Stack Gourp 4 Stack 2 - Process Value
1431   126      G01NHB04HT002-BA01;XQ07             IW8159       INT    Cell Voltage 07 - Stack Gourp 4 Stack 2 - Process Value
1432   126      G01NHB04HT002-BA01;XQ08             IW8161       INT    Cell Voltage 08 - Stack Gourp 4 Stack 2 - Process Value
1433   126      G01NHB04HT002-BA01;XQ09             IW8163       INT    Cell Voltage 09 - Stack Gourp 4 Stack 2 - Process Value
1434   126      G01NHB04HT002-BA01;XQ10             IW8165       INT    Cell Voltage 10 - Stack Gourp 4 Stack 2 - Process Value
1435   126      Cable_Break_SG4_S2_Mod2             IW8169       WORD   Cable break Stack Group 4 Stack 2 Module 2
1436   126      G01NHB04HT002-BA01;XQ11             IW8171       INT    Cell Voltage 11 - Stack Gourp 4 Stack 2 - Process Value
1437   126      G01NHB04HT002-BA01;XQ12             IW8173       INT    Cell Voltage 12 - Stack Gourp 4 Stack 2 - Process Value
1438   126      G01NHB04HT002-BA01;XQ13             IW8175       INT    Cell Voltage 13 - Stack Gourp 4 Stack 2 - Process Value
1439   126      G01NHB04HT002-BA01;XQ14             IW8177       INT    Cell Voltage 14 - Stack Gourp 4 Stack 2 - Process Value
1440   126      G01NHB04HT002-BA01;XQ15             IW8179       INT    Cell Voltage 15 - Stack Gourp 4 Stack 2 - Process Value
1441   126      G01NHB04HT002-BA01;XQ16             IW8181       INT    Cell Voltage 16 - Stack Gourp 4 Stack 2 - Process Value
1442   126      G01NHB04HT002-BA01;XQ17             IW8183       INT    Cell Voltage 17 - Stack Gourp 4 Stack 2 - Process Value
1443   126      G01NHB04HT002-BA01;XQ18             IW8185       INT    Cell Voltage 18 - Stack Gourp 4 Stack 2 - Process Value
1444   126      G01NHB04HT002-BA01;XQ19             IW8187       INT    Cell Voltage 19 - Stack Gourp 4 Stack 2 - Process Value
1445   126      G01NHB04HT002-BA01;XQ20             IW8189       INT    Cell Voltage 20 - Stack Gourp 4 Stack 2 - Process Value
1446   126      Cable_Break_SG4_S2_Mod3             IW8193       WORD   Cable break Stack Group 4 Stack 2 Module 3
1447   126      G01NHB04HT002-BA01;XQ21             IW8195       INT    Cell Voltage 21 - Stack Gourp 4 Stack 2 - Process Value
1448   126      G01NHB04HT002-BA01;XQ22             IW8197       INT    Cell Voltage 22 - Stack Gourp 4 Stack 2 - Process Value
1449   126      G01NHB04HT002-BA01;XQ23             IW8199       INT    Cell Voltage 23 - Stack Gourp 4 Stack 2 - Process Value
1450   126      G01NHB04HT002-BA01;XQ24             IW8201       INT    Cell Voltage 24 - Stack Gourp 4 Stack 2 - Process Value
1451   126      G01NHB04HT002-BA01;XQ25             IW8203       INT    Cell Voltage 25 - Stack Gourp 4 Stack 2 - Process Value
1452   126      G01NHB04HT002-BA01;XQ26             IW8205       INT    Cell Voltage 26 - Stack Gourp 4 Stack 2 - Process Value
1453   126      G01NHB04HT002-BA01;XQ27             IW8207       INT    Cell Voltage 27 - Stack Gourp 4 Stack 2 - Process Value
1454   126      G01NHB04HT002-BA01;XQ28             IW8209       INT    Cell Voltage 28 - Stack Gourp 4 Stack 2 - Process Value
1455   126      G01NHB04HT002-BA01;XQ29             IW8211       INT    Cell Voltage 29 - Stack Gourp 4 Stack 2 - Process Value
1456   126      G01NHB04HT002-BA01;XQ30             IW8213       INT    Cell Voltage 30 - Stack Gourp 4 Stack 2 - Process Value
1457   126      Cable_Break_SG4_S2_Mod4             IW8217       WORD   Cable break Stack Group 4 Stack 2 Module 4
1458   126      G01NHB04HT002-BA01;XQ31             IW8219       INT    Cell Voltage 31 - Stack Gourp 4 Stack 2 - Process Value
1459   126      G01NHB04HT002-BA01;XQ32             IW8221       INT    Cell Voltage 32 - Stack Gourp 4 Stack 2 - Process Value
1460   126      G01NHB04HT002-BA01;XQ33             IW8223       INT    Cell Voltage 33 - Stack Gourp 4 Stack 2 - Process Value
1461   126      G01NHB04HT002-BA01;XQ34             IW8225       INT    Cell Voltage 34 - Stack Gourp 4 Stack 2 - Process Value
1462   126      G01NHB04HT002-BA01;XQ35             IW8227       INT    Cell Voltage 35 - Stack Gourp 4 Stack 2 - Process Value
1463   126      G01NHB04HT002-BA01;XQ36             IW8229       INT    Cell Voltage 36 - Stack Gourp 4 Stack 2 - Process Value
1464   126      G01NHB04HT002-BA01;XQ37             IW8231       INT    Cell Voltage 37 - Stack Gourp 4 Stack 2 - Process Value
1465   126      G01NHB04HT002-BA01;XQ38             IW8233       INT    Cell Voltage 38 - Stack Gourp 4 Stack 2 - Process Value
1466   126      G01NHB04HT002-BA01;XQ39             IW8235       INT    Cell Voltage 39 - Stack Gourp 4 Stack 2 - Process Value
1467   126      G01NHB04HT002-BA01;XQ40             IW8237       INT    Cell Voltage 40 - Stack Gourp 4 Stack 2 - Process Value
1468   126      Cable_Break_SG4_S2_Mod5             IW8241       WORD   Cable break Stack Group 4 Stack 2 Module 5
1469   126      G01NHB04HT002-BA01;XQ41             IW8243       INT    Cell Voltage 41 - Stack Gourp 4 Stack 2 - Process Value
1470   126      G01NHB04HT002-BA01;XQ42             IW8245       INT    Cell Voltage 42 - Stack Gourp 4 Stack 2 - Process Value
1471   126      G01NHB04HT002-BA01;XQ43             IW8247       INT    Cell Voltage 43 - Stack Gourp 4 Stack 2 - Process Value
1472   126      G01NHB04HT002-BA01;XQ44             IW8249       INT    Cell Voltage 44 - Stack Gourp 4 Stack 2 - Process Value
1473   126      G01NHB04HT002-BA01;XQ45             IW8251       INT    Cell Voltage 45 - Stack Gourp 4 Stack 2 - Process Value
1474   126      G01NHB04HT002-BA01;XQ46             IW8253       INT    Cell Voltage 46 - Stack Gourp 4 Stack 2 - Process Value
1475   126      G01NHB04HT002-BA01;XQ47             IW8255       INT    Cell Voltage 47 - Stack Gourp 4 Stack 2 - Process Value
1476   126      G01NHB04HT002-BA01;XQ48             IW8257       INT    Cell Voltage 48 - Stack Gourp 4 Stack 2 - Process Value
1477   126      G01NHB04HT002-BA01;XQ49             IW8259       INT    Cell Voltage 49 - Stack Gourp 4 Stack 2 - Process Value
1478   126      G01NHB04HT002-BA01;XQ50             IW8261       INT    Cell Voltage 50 - Stack Gourp 4 Stack 2 - Process Value
1479   126      Cable_Break_SG4_S3_Mod1             IW8265       WORD   Cable break Stack Group 4 Stack 3 Module 1
1480   126      G01NHB04HT003-BA01;XQ01             IW8267       INT    Cell Voltage 01 - Stack Gourp 4 Stack 3 - Process Value
1481   126      G01NHB04HT003-BA01;XQ02             IW8269       INT    Cell Voltage 02 - Stack Gourp 4 Stack 3 - Process Value
1482   126      G01NHB04HT003-BA01;XQ03             IW8271       INT    Cell Voltage 03 - Stack Gourp 4 Stack 3 - Process Value
1483   126      G01NHB04HT003-BA01;XQ04             IW8273       INT    Cell Voltage 04 - Stack Gourp 4 Stack 3 - Process Value
1484   126      G01NHB04HT003-BA01;XQ05             IW8275       INT    Cell Voltage 05 - Stack Gourp 4 Stack 3 - Process Value
1485   126      G01NHB04HT003-BA01;XQ06             IW8277       INT    Cell Voltage 06 - Stack Gourp 4 Stack 3 - Process Value
1486   126      G01NHB04HT003-BA01;XQ07             IW8279       INT    Cell Voltage 07 - Stack Gourp 4 Stack 3 - Process Value
1487   126      G01NHB04HT003-BA01;XQ08             IW8281       INT    Cell Voltage 08 - Stack Gourp 4 Stack 3 - Process Value
